village_bps_code,sanitation,popdens
3206190008,available,3324.78251822766
3206190009,available,1852.0538720433
3206190010,available,6578490.22314999
3206190011,available,7882.58671708229
3206190012,available,5083.7287277957
3206190013,available,5670.89254446092
3206190020,available,2768.33590287032
3206190021,available,2820.47265370622
3206190022,available,2905.86454880734
3206191001,not available,2448.42978376135
3206191002,not available,1548.89980328004
3206191003,not available,1864.7328887538
3206191004,not available,2201.38571794652
3206191005,not available,2473.97990610813
3206191006,not available,2373.42088439872
3206192001,not available,561.71031770444
3206192002,not available,720.59983284358
3206192003,not available,834.80747740771
3206192004,not available,1114.52315861529
3206192005,not available,2786.47840084126
3206192006,not available,1709.18563646967
3206200001,not available,686.30646166714
3206200002,not available,3183.52124199857
3206200003,not available,2465.78134892496
3206200004,not available,406.62510531892
3206200005,not available,1025.49112781195
3206200006,not available,1258.96035135094
3206200007,not available,894.67948108397
3206200008,not available,1253.3671751096
3206200009,not available,12188.6270188174
3206200010,not available,2474.90542421986
3206200011,not available,610.3860629846
3206200012,not available,390.31812734874
3206200013,not available,3427.58325042941
3206200014,not available,505.70302728949
3206200015,not available,4955.56749936116
3206200016,not available,1056.62249587935
3206210003,not available,2296.62565715393
3206210007,not available,2851.41962851928
3206210008,not available,2367.65512384298
3206210015,not available,735.54725032813
3206210016,not available,700.81080910897
3206210017,not available,819.67861047852
3206210018,not available,1081.41819121799
3206211001,not available,1662.70191992167
3206211002,available,17037.3611418018
3206211003,not available,1740.57066021223
3206211004,available,25788.3693646153
3206211005,not available,2743.65869334858
3206211006,not available,1512.27717552848
3206211007,available,762.90690662891
3206211008,not available,2661.18364702387
3206212001,not available,3054.87285557653
3206212002,not available,2743.41339937688
3206212003,not available,2394.38694411838
3206212004,not available,1270.02419164833
3206212005,not available,2624.06965882049
3206221001,not available,20929.3614978395
3206221002,not available,2327.64891593369
3206221003,not available,1790.01701327952
3206221004,not available,2683.94391528887
3206221005,not available,1729.96498340473
3206221006,not available,1568.10879502698
3206221007,not available,873.65237894858
3206221008,available,55657.8197385714
3206230001,not available,552.60145782312
3206230002,not available,3284.71813207125
3206230003,not available,3023.38157981928
3206230004,not available,2499.89389238245
3206230005,not available,4832.19929247968
3206230006,not available,3239.68295743265
3206230007,not available,26610.5613983261
3206230008,not available,2292.08795427218
3206230009,not available,1839.00501678513
3206230010,not available,1803.2669456640201
3206230011,not available,2240.72920663517
3206230013,not available,1511.84598110099
3206230014,not available,3143.47730041066
3206231001,available,1736.67446341228
3206231002,available,2634.48515224665
3206231003,not available,3072.2316517696
3206231004,available,1833.47165391461
3206231005,available,510.09526368409
3206231006,not available,2266.3183395784
3206231007,not available,633.95853861722
3206240001,not available,2908.99248492548
3206240002,available,2208.91324549305
3206240003,available,5472.77291982315
3206240004,available,5781.71705230684
3206240005,available,2415.52765295139
3206240006,available,2552.12052326813
3206240007,not available,28316.8652073602
3206240008,available,2703.42367535611
3206250001,available,2303.12111001437
3206250002,not available,2765.74537624407
3206250003,not available,3051.97052297534
3206250004,not available,26007.6582197402
3206250005,not available,2418.55126940319
3206250006,not available,2821.36906314612
3206250007,not available,2904.39859742394
3206250008,not available,2845.1210954108
3206260001,available,819.07236673003
3206260002,not available,2555.94362855416
3206260003,not available,554.92061364342
3206260004,not available,2262.67897432161
3206260005,not available,3663.02701404442
3206260006,not available,5559.32872326113
3206260007,not available,3953.6176029336
3206260008,not available,4520.52851525692
3206260009,available,5509.02334971591
3206260010,available,2565.29168522373
3206260011,not available,1915.97989883518
3206261001,available,23349.2141538831
3206261002,available,5809.84634839715
3206261003,not available,845.26517596832
3206261004,not available,403.39385976245
3206261005,not available,880.08521342636
3206261006,not available,3183.17628393009
3206270007,available,2428.51165508822
3206270010,not available,2448.85378817414
3206270011,not available,1729.12519044201
3206270012,not available,3215.45400276561
3206270013,not available,1596.65326272358
3206270014,not available,887.52913776084
3206270015,not available,17597.5435039066
3206270016,not available,4191.28377568321
3206270017,not available,4499.03736795734
3206270018,not available,46942.3057413445
3206271001,not available,2797.27192349263
3206271002,not available,2757.27215113439
3206271003,not available,2709.70730269288
3206271004,not available,2613.99304614684
3206271005,not available,2999.91606399112
3206271006,not available,2106.72168984306
3206271007,not available,2256.7775159375
3206271008,not available,1420.44634964297
3207100009,not available,3063.68116968022
3207100011,not available,276988.59174375
3207100012,not available,2013.89655612539
3207100013,not available,3036.55518381254
3207100014,not available,1948.63769068893
3207100015,not available,1429.25101634237
3207100016,not available,7325.96251166913
3207100017,not available,16687.0897091044
3207100018,not available,1482.85391459241
3207100019,not available,957.49616660176
3207100020,not available,658.75964927415
3207100021,not available,976.04920591592
3207101001,not available,NA
3207101002,not available,NA
3207101003,not available,NA
3207101004,not available,NA
3207101005,not available,NA
3207101006,not available,NA
3207101007,not available,NA
3207101008,not available,NA
3207101009,not available,NA
3207101010,not available,NA
3207110001,not available,680.19997669514
3207110002,not available,845.02844474874
3207110003,not available,921.33975900121
3207110004,not available,531.29735705611
3207110005,not available,1501.65049977339
3207110006,not available,1119.65718341914
3207110007,not available,1535.31802858102
3207110008,not available,1574.50674557011
3207110009,not available,988.81608203067
3207110010,not available,1588.7151389251
3207111001,not available,3168.0665888601
3207111002,not available,72013.0429825806
3207111003,not available,637.60901180906
3207111004,not available,2526.1485118111
3207111005,not available,896.44326846987
3207111006,not available,1227.64517497918
3207111007,not available,976.6764783067
3207111008,not available,647.682313968
3207111009,not available,368.787124323
3207120001,not available,845.31469309645
3207120002,not available,2324.32588719626
3207120003,not available,4088.97823100077
3207120004,not available,671.08652314805
3207120005,not available,694.626127207
3207120006,not available,950.26674439502
3207120007,not available,1272.07510950548
3207120008,not available,1477.71340503271
3207120009,not available,628.88290185856
3207120010,not available,6808.773861222
3207120011,not available,643.64683704384
3207120012,not available,352.11199324147
3207120013,not available,438.43568629845
3207120014,not available,2045.7834224804
3207130001,not available,285.76967734133
3207130002,available,2577.32414816985
3207130003,not available,1788.76279844885
3207130004,not available,16910.5821262264
3207130005,not available,356.37413830485
3207130006,not available,209.71669312956
3207140001,not available,425.91794481594
3207140002,not available,332.29642538607
3207140003,not available,649.33292325357
3207140004,not available,916.41579716457
3207140005,not available,460.89965118189
3207150001,not available,1448.52605063963
3207150002,not available,1118.34566208501
3207150003,not available,1506.19031998449
3207150004,not available,9895.63336796919
